id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
704000,09017622111000103001000000U0,CORPORATIVO JARDIN,,622111,Hospitales generales del sector privado,0 a 5 personas,AVENIDA,GENARO GARCIA,CALLE,CECILIO ROBELO,CALLE,NINGUNO,CALLE,RETORNO 25 DE CECILIO ROBELO,415.0,,CORPORATIVO JARDIN,PLANTA BAJA,,,COLONIA,JARDIN BALBUENA,"HOSPITAL, CENTRO MEDICO O CLINICA",CORPORATIVO JARDIN,01,15900.0,9,Ciudad de México,17,Venustiano Carranza,1,Venustiano Carranza                                                                                           ,0954,7,,,,Fijo,19.42178234,-99.10688907,2014-12
10514435,09003622311000203000000000U4,CREPID CLINICA DE FIBROSIS PULMONAR,CREPID AIRE Y SALUD SA DE CV,622311,Hospitales del sector privado de otras especialidades médicas,11 a 30 personas,AVENIDA,MIGUEL ANGEL DE QUEVEDO,CALLE,VICENTE GARCIA TORRES,CALLE,OHIO,CALLE,JARDIN DE LAS ROSAS,963.0,,,,,,COLONIA,EL ROSEDAL,,,,4330.0,9,Ciudad de México,3,Coyoacán,1,Coyoacán                                                                                                      ,0291,7,5530416556.0,,,Fijo,19.34307384,-99.15308218,2024-11
8149458,09014621311000336000000000U0,DIRECCION Y ADMINISTRACION DE SERVICIOS MEDICOS GMT,DIRECCION Y ADMINISTRACION DE SERVICIOS MEDICOS GMT SA DE CV,622111,Hospitales generales del sector privado,101 a 250 personas,CALLE,JOSE MARIA IGLESIAS,CALLE,IGNACIO MARISCAL,CALLE,AVENIDA MEXICO TENOCHTITLAN,CALLE,EZEQUIEL MONTES,21.0,,,,,,COLONIA,TABACALERA,,,,6030.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,070A,11,,LETICIA.BASURTO@AZURA.MX,WWW.AZURA.MX,Fijo,19.43858773,-99.15504277,2019-11
8613174,09007622111000302000000000U9,ECOFEM,,622111,Hospitales generales del sector privado,6 a 10 personas,CALLE,FLOR CAMPOMO,CALLE,ROSA,CALLE,VIRIDIANA,CALLE,VERANO,10.0,,,,,,COLONIA,2 AMPLIACION SANTIAGO ACAHUALTEPEC,,,,9609.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2600,3,,COLSULTORIOAIEDER@HOTMAIL.COM,,Fijo,19.34888264,-99.01569424,2019-11
775468,09016622111000172001000000U7,EL HOSPITALITO,EL HOSPITALITO S DE RL DE CV,622111,Hospitales generales del sector privado,0 a 5 personas,CALLE,MARTIRES DE LA CONQUISTA,AVENIDA,TRÁNSITO,AVENIDA,JALISCO,CALLE,JOSÉ MARÍA VIGIL,15.0,,,,,,COLONIA,TACUBAYA,,,,11870.0,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,1194,4,,HOSPITALITOINESMARIA1881@GMAIL.COM,,Fijo,19.40069248,-99.18732066,2010-07
11587752,09013622112000051000000000U8,ENFERMERIA DE PRIMEROS AUXILIOS DEPORTIVO CUEMANCO,ALCALDIA XOCHIMILCO ,622112,Hospitales generales del sector público,0 a 5 personas,OTRO(ESPECIFIQUE),CANAL,CALLE,NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,2000.0,,DEPORTIVO CUEMANCO XOCHIMILCO,PLANTA BAJA,,,COLONIA,TLACOAPA,PARQUE RECREATIVO,DEPORTIVO CUEMANCO XOCHIMILCO,SN,16000.0,9,Ciudad de México,13,Xochimilco,1,Xochimilco                                                                                                    ,1277,3,,,,Fijo,19.30004827,-99.10049308,2024-11
846501,09002622112000056001000000U0,ESTACIONAMIENTO CENTRAL DEL CENTRO MEDICO LA RAZA,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,622112,Hospitales generales del sector público,6 a 10 personas,CALLE,ZAACHILA,CALLE,TLAXCALTECAS,CALLE,SERIS,AVENIDA,ANTONIO VALERIANO,,SN,,,,,COLONIA,LA RAZA,,,,2990.0,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco                                                                                                  ,0788,24,5557245900.0,,,Fijo,19.46661118,-99.14600598,2010-07
911638,09003622311000136000056416M6,FUCAM,FUCAM AC,622311,Hospitales del sector privado de otras especialidades médicas,251 y más personas,AVENIDA,EL BORDO,CALZADA,DEL HUESO,CALLE,EJIDO,CALZADA,DE GUADALUPE,100.0,,,,,,COLONIA,EJIDIO VIEJO DE SANTA URSULA COAPA,,,,4980.0,9,Ciudad de México,3,Coyoacán,1,Coyoacán                                                                                                      ,1410,35,,ZELMA.TEODORI@FUCAM.ORG.MX,WWW.FUCAM.ORG.MX,Fijo,19.30611298,-99.13714645,2014-12
8802045,09003622311000161000000000U4,FUCAM BODEGA,FUCAM AC,622311,Hospitales del sector privado de otras especialidades médicas,0 a 5 personas,AVENIDA,SANTA ROSA,CALZADA,CALZADA DEL HUESO,CALLE,CARRIZAL,AVENIDA,MAR DE LA TRANQUILIDAD,52.0,,,,0.0,,COLONIA,EX HACIENDA COAPA,,,,4850.0,9,Ciudad de México,3,Coyoacán,1,Coyoacán                                                                                                      ,1410,1,,,,Fijo,19.31005556,-99.13776837,2019-11
631696,09015622311000676001000000U5,FUNDACION HOSPITAL NUESTRA SEÑORA DE LA LUZ,FUNDACION HOSPITAL NUESTRA SEÑORA DE LA LUZ,622311,Hospitales del sector privado de otras especialidades médicas,251 y más personas,CALLE,EZEQUIEL MONTES,CALLE,AVENIDA DE LA REPÚBLICA,CALLE,MAESTRO ANTONIO CASO,AVENIDA,INSURGENTES CENTRO,135.0,,,,,,COLONIA,TABACALERA,,,,6030.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,070A,5,,AURORA.GARCIA@HOSPITALDELALUZ.ORG,WWW.HOSPITALDELALUZ.ORG,Fijo,19.43446898,-99.15664035,2010-07
780236,09005621421000011001000000U4,FUNDACION REECUENTRO,FUNDACION REECUENTRO,622211,Hospitales psiquiátricos y para el tratamiento por adicción del sector privado,11 a 30 personas,CALLE,JUJUY,CALLE,MOCTEZUMA,EJE VIAL,4 NORTE (AVENIDA FORTUNA),CALLE,SOLOLA,553.0,BIS,,,,,COLONIA,VALLE DE TEPEYAC,,,,7740.0,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero                                                                                             ,110A,22,,,,Fijo,19.48801569,-99.14212224,2010-07
6325782,09015622111000255001000000U2,GRAN HOSPITAL ROMA,PROVEEDORA DE SERVICIOS PARA LA SALUD SA DE CV,622111,Hospitales generales del sector privado,101 a 250 personas,CALLE,COZUMEL,CALLE,COLIMA,CALLE,CERRADA SALAMANCA,EJE VIAL,3 PONIENTE (SALAMANCA),62.0,,,,,,COLONIA,ROMA NORTE,,,,6700.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,1093,13,,CONTABLE@GRANHOSPITALROMA.MX,WWW.GRANHOSPITALROMA.COM.MX,Fijo,19.41787783,-99.17059761,2012-06
823223,09007622111000213001000000U8,GRUPO MEDICO SANTISIMA TRINIDAD,GRUPO MEDICO SANTISIMA TRINIDAD I I SA DE CV,622111,Hospitales generales del sector privado,6 a 10 personas,AVENIDA,SAN LORENZO,CALLE,BILBAO,CALLE,CATARROJA,CALLE,CANILES,1373.0,,,,0.0,,COLONIA,CERRO DE LA ESTRELLA,,,,9860.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,1890,25,,CLINICA_SANTISIMATRINIDAD@HOTMAIL.COM,,Fijo,19.32656404,-99.07532207,2010-07
11635114,09002622111000123000000000U0,GRUPO RAVER APLICACIONES,GRUPO RAVER APLICACIONES SA DE CV,622111,Hospitales generales del sector privado,11 a 30 personas,CALLE,REY MAXTLA,EJE VIAL,3 NORTE (TOCHTLI),CERRADA,SAN FRANCISCO,PRIVADA,SAN FRANCISCO,202.0,,,,,,COLONIA,SAN FRANCISCO TETECALA,,,,2730.0,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco                                                                                                  ,1023,2,,,,Fijo,19.47994929,-99.19234644,2024-11
631691,09015622311000696002000000U3,GRUPO TORRE MEDICA,OPERADORA DE HOSPITALES GTM SA,622311,Hospitales del sector privado de otras especialidades médicas,101 a 250 personas,CALLE,JOSÉ MARÍA IGLESIAS,CALLE,IGNACIO MARISCAL,AVENIDA,MÉXICO-TENOCHTITLAN,CALLE,EZEQUIEL MONTES,21.0,,,,,,COLONIA,TABACALERA,,,,6030.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,070A,11,,ATENCION@GRUPOTM.COM.MX,WWW.AZURA.MX,Fijo,19.43852322,-99.15504896,2010-07
9925540,09016622111000413000000000S5,HC MEDICAL MEXICO,HC MEDICAL MEXICO SA DE CV,622111,Hospitales generales del sector privado,11 a 30 personas,CALZADA,LEGARIA,CALLE,IGNACIO ALLENDE,CALLE,FELIPE CARRILLO PUERTO,CALLE,FELIPE CARRILLO PUERTO,207.0,1,,,,,COLONIA,AMPLIACION TORRE BLANCA,,,,11289.0,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,0124,11,,,,Fijo,19.45412675,-99.19768878,2024-11
6791946,09004622111000031001003260S1,HOSPITAL ABC,THE AMERICAN BRITISH COWDRAY MEDICAL CENTER SA DE CV,622111,Hospitales generales del sector privado,251 y más personas,CALLE,VASCO DE QUIROGA SEGUNDA ETAPA,CALLE,LIVERPOOL,AVENIDA,TAMAULIPAS,CALLE,AVENIDA CARLOS GRAFF FERNÁNDEZ,154.0,,,,,,COLONIA,CONTADERO,,,,,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,0369,4,,RMFERNANDEZT@ABC.HOSPITAL.COM,WWW.ABCHOSPITAL.COM,Fijo,19.35692731,-99.28334658,2017-03
6323050,09012622111000097000003503S5,HOSPITAL ANGELES ACOXPA,OPERADORA DE HOSPITALES ANGELES SA DE CV,622111,Hospitales generales del sector privado,251 y más personas,CALZADA,ACOXPA,CALZADA,ACOXPA,CALLE,EJIDO,CALLE,FEDERACIÓN MEXICANA DE FUTBOL ASOCIACIÓN,430.0,,EDIFICIO SIN NOMBRE,SOTANO 1,,,COLONIA,EX HACIENDA COAPA,,,,14340.0,9,Ciudad de México,12,Tlalpan,1,Tlalpan                                                                                                       ,0214,3,,FISCALGASS@SALUDANGELES.MX,WWW.HOSPITALANGELES.COM,Fijo,19.29992425,-99.13480089,2012-06
6323051,09015622111000347000003503S7,HOSPITAL ANGELES CLINICA LONDRES,OPERADORA DE HOSPITALES ANGELES SA DE CV,622111,Hospitales generales del sector privado,251 y más personas,CALLE,DURANGO,CALLE,FRONTERA,CALLE,MÉRIDA,CALLE,COLIMA,50.0,,,,,,COLONIA,ROMA NORTE,,,,,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,1017,6,,FISCALGASS@SALUDANGELES.MX,WWW.HOSPITALANGELES.COM,Fijo,19.42179292,-99.15696684,2010-07
6323052,09005622111000277000003503S7,HOSPITAL ANGELES LINDAVISTA,OPERADORA DE HOSPITALES ANGELES SA DE CV,622111,Hospitales generales del sector privado,251 y más personas,CALLE,RIO BAMBA,CALLE,RIOBAMBA,OTRO(ESPECIFIQUE),MANZANA O EDIFICACIÓN CONTIGUA,OTRO(ESPECIFIQUE),NINGUNO,639.0,,,,,,COLONIA,MAGDALENA DE LAS SALINAS,,,,7760.0,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero                                                                                             ,1114,24,,FISCALGASS@SALUDANGELES.MX,WWW.HOSPITALANGELES.COM,Fijo,19.48641811,-99.12983781,2014-12
6866208,09016622111000347001003503S5,HOSPITAL ANGELES MOCEL,OPERADORA DE HOSPITALES ANGELES SA DE CV,622111,Hospitales generales del sector privado,251 y más personas,CALLE,GOBERNADOR GREGORIO V GELATI,CALLE,GENERAL JUAN CANO,CALLE,GOBERNADOR PROTASIO PÉREZ DE TAGLE,CALLE,GOBERNADOR IGNACIO ESTEVA,29.0,,,,,,COLONIA,SAN MIGUEL CHAPULTEPEC,,,,11850.0,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,1029,10,,FISCALGASS@SALUDANGELES.MX,WWW.HOSPITALANGELES.COM,Fijo,19.41099871,-99.18480852,2019-04
847197,09016622311000236010003503S6,HOSPITAL ANGELES SANTA MONICA,OPERADORA DE HOSPITALES ANGELES SA DE CV,622111,Hospitales generales del sector privado,251 y más personas,CALLE,TEMÍSTOCLES,AVENIDA,HOMERO,AVENIDA,HORACIO,CALLE,GALILEO,210.0,,,,,,COLONIA,POLANCO,,,,11560.0,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,0656,11,,,,Fijo,19.4339936,-99.19168299,2010-07
6305202,09015622111000327000003503S9,HOSPITAL ANGELES SANTELENA,OPERADORA DE HOSPITALES ANGELES SA DE CV,622111,Hospitales generales del sector privado,251 y más personas,EJE VIAL,2 SUR (AVENIDA QUERÉTARO),CALLE,MÉRIDA,CALLE,CÓRDOBA,EJE VIAL,2-A SUR (SAN LUIS POTOSÍ),58.0,,,,,,COLONIA,ROMA NORTE,,,,6700.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,1110,4,,FISCALGASS@SALUDANGELES.COM,WWW.HOSPITALANGELES.COM,Fijo,19.41538914,-99.15694372,2010-07
904287,09014622111000226001003503S6,HOSPITAL ANGELES UNIVERSIDAD,OPERADORA DE HOSPITALES ANGELES SA DE CV,622111,Hospitales generales del sector privado,251 y más personas,AVENIDA,UNIVERSIDAD,AVENIDA,UNIVERSIDAD,CALLE,SAN FELIPE,CIRCUITO,INTERIOR (AVENIDA RÍO CHURUBUSCO),1080.0,,"HOSPITAL, CENTRO MEDICO O CLINICA",PLANTA BAJA,,,COLONIA,XOCO,,,,3339.0,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez                                                                                                 ,0967,3,,FISCALGASS@SALUDANGELES.MX,WWW.HOSPITALANGELES.COM,Fijo,19.36066561,-99.16823723,2014-12
9404599,09015622111000504000058181S3,HOSPITAL AZURA CENTRO,HOSPITAL AZURA SATELITE SA DE CV,622111,Hospitales generales del sector privado,101 a 250 personas,CALLE,JOSÉ MARÍA IGLESIAS,CALLE,IGNACIO MARISCAL,AVENIDA,MÉXICO-TENOCHTITLAN,CALLE,EZEQUIEL MONTES,21.0,,,,,,COLONIA,TABACALERA,,,,6030.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,070A,11,,,,Fijo,19.43878123,-99.15497744,2023-11
9417085,09010622111000164000058181S7,HOSPITAL AZURA SATELITE ,HOSPITAL AZURA SATELITE SA DE CV,622111,Hospitales generales del sector privado,101 a 250 personas,CALLE,ENRIQUE SADA MOGUERZA,CALLE,FERNANDO LEAL NOVELO,CALLE,ENRIQUE SADA MOGUERZA,CIRCUITO,CENTRO COMERCIAL,23.0,,,,,,COLONIA,CIUDAD SATELITE ,"HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL AZURA,SN,1000.0,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,1133,33,,,,Fijo,19.35069263,-99.18546071,2023-11
11806926,09010622111000211000000000U6,HOSPITAL BITE MEDICA,PROMOTORA DE HOSPITALES Y SERVICIOS INTEGRALES SAPI DE CV,622111,Hospitales generales del sector privado,101 a 250 personas,PROLONGACION,PASEO DE LA REFORMA,AVENIDA,ERNEST J. PIPER,CALLE,ALBERT EINSTEIN,AVENIDA,PROLONGACION PASEO DE LA REFORMA,19.0,,,,0.0,,COLONIA,PASEO DE LAS LOMAS,,,,1330.0,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos                                                                                         ,0369,27,,AGUILLEN@BUPA.COM.MX,,Fijo,19.36862875,-99.26693172,2025-04
673875,09005622111000283000000000U5,HOSPITAL BOUTIQUE RIOBAMBA,ARQUITECTURA Y PROYECTOS SUSTENTABLES MZ SA DE CV,622111,Hospitales generales del sector privado,11 a 30 personas,CALLE,RIOBAMBA,CALLE,SIERRAVISTA,CALZADA,TICOMAN,CALLE,PERNAMBUCO,927.0,,,,0.0,,COLONIA,LINDAVISTA,,,,7300.0,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero                                                                                             ,0741,4,5565530050.0,INFO@HOSPITALRB.COM.MX,WWW.HOSPITALRB.COM.MX,Fijo,19.49509129,-99.12344424,2014-12
6306839,09017622111000085000000000U9,HOSPITAL CAMI,CENTRO DE ATENCION MEDICA INTEGRAL SA DE CV,622111,Hospitales generales del sector privado,251 y más personas,CALZADA,GENERAL IGNACIO ZARAGOZA,CALLE,MANUEL RIVERA CAMBAS,CALLE,RETORNO 7 GENERAL IGNACIO ZARAGOZA,CALLE,NINGUNO,189.0,,,,,,COLONIA,JARDIN BALBUENA,,,,15900.0,9,Ciudad de México,17,Venustiano Carranza,1,Venustiano Carranza                                                                                           ,0776,11,,SUBDIRECCIONADMINISTRATIVA@CAMIHOSPITAL.COM.MX,WWW.CAMIHOSPITAL.COM.MX,Fijo,19.42407246,-99.1049721,2010-07
760417,09016931810000351010000000U0,HOSPITAL CENTRAL MILITAR,SECRETARIA DE LA DEFENSA NACIONAL ,622112,Hospitales generales del sector público,251 y más personas,PERIFERICO,BOULEVARD MANUEL AVILA CAMACHO,AVENIDA,GENERAL JUAN CABRAL,CALLE,BATALLA DE CELAYA,AVENIDA,GENERAL JUAN CABRAL,0.0,SN,,,,,RESIDENCIAL,MILITAR,,,,11600.0,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,0618,1,5555563100.0,HCENTRALM@MAIL.SEDENA.GOB.MX,WWW.SEDENA.GOB.MX,Fijo,19.43752082,-99.21377281,2014-12
6492252,09002622112000167000028292S5,HOSPITAL CENTRAL NORTE,PETROLEOS MEXICANOS ,622112,Hospitales generales del sector público,11 a 30 personas,CALLE,CAMPO MATILLAS,CALLE,CAMPO VERDE,CALLE,CAMPO FORTUNA NACIONAL,CALLE,CAMPO DE LAS PIEDRAS,52.0,,,,,,COLONIA,SAN ANTONIO,,,,2720.0,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco                                                                                                  ,0449,6,5555611433.0,SOSORIOM@PEMEX.GOB.MX,WWW.SERVICIOSMEDICOS.PEMEX.COM,Fijo,19.47971247,-99.20015385,2016-01
711725,09007622111000173001000000U4,HOSPITAL CHURUBUSCO,HOSPITAL CHURUBUSCO SA DE CV,622111,Hospitales generales del sector privado,11 a 30 personas,CALLE,SUR 101,CALLE,ATANASIO G. SARABIA,CALLE,JORGE ENCISO,EJE VIAL,2 ORIENTE (CALZADA DE LA VIGA),348.0,,,,,,COLONIA,HEROES DE CHURUBUSCO,,,,9090.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,0939,21,,HOSPITALCHURUBUSCO@HOTMAIL.COM,WWW.HOSPITLCHURUBUSCO.COM,Fijo,19.36157037,-99.12133512,2010-07
6483338,09003622111000147001000000U7,HOSPITAL COYOACAN HMG,OPERADORA HMG SA DE CV,622111,Hospitales generales del sector privado,101 a 250 personas,CALLE,SUCHIL,CALLE,MUSEO,CALLE,ARBOL DEL FUEGO,AVENIDA,DIVISION DEL NORTE,152.0,,,,,,COLONIA,EL ROSARIO,,,,4380.0,9,Ciudad de México,3,Coyoacán,1,Coyoacán                                                                                                      ,0681,1,,MIGUEL.CARRILLO@HMGHOSPITAL.COM.MX,WWW.HMGHOSPITAL.COM.MX,Fijo,19.3268981,-99.14484382,2016-01
1060146,09015622112000297000000000U2,HOSPITAL DE CARDIOLOGIA CENTRO MEDICO NACIONAL SIGLO XXI IMSS,HOSPITAL DE CARDIOLOGIA ,622112,Hospitales generales del sector público,251 y más personas,EJE VIAL,1 PONIENTE AVENIDA CUAUHTEMOC,EJE VIAL,3 SUR (DOCTOR IGNACIO MORONES PRIETO),CALLE,DOCTOR MARQUEZ,CALLE,DOCTOR MIGUEL FRANCISCO JIMENEZ,0.0,SN,,,,,COLONIA,DOCTORES,,,,6720.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,1229,1,,,,Fijo,19.4110818,-99.15476366,2010-07
835349,09007622112000105000000000U4,HOSPITAL DE ESPECIALIDADES DE LA CIUDAD DE MEXICO DR BELISARIO DOMINGUEZ,SECRETARIA DE SALUD GOBIERNO DE LA CIUDAD DE MEXICO ,622112,Hospitales generales del sector público,251 y más personas,AVENIDA,TLAHUAC,PRIVADA,NINGUNO,AVENIDA,ZACATLAN,CALLE,CEMPASUCHIL,4866.0,,,,,,COLONIA,LOS OLIVOS,,,,13210.0,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa                                                                                                    ,2121,1,,,SALUD.CDMX.GOB.MX,Fijo,19.30683251,-99.06585873,2010-07
6306200,09005622111000267000000000U8,HOSPITAL DE ESPECIALIDADES MIG,HOSPITAL DE ESPECIALIDADES MIG SA DE CV,622111,Hospitales generales del sector privado,251 y más personas,CALLE,RIOBAMBA,CALLE,LINDAVISTA,CALLE,BUENAVISTA,CALLE,LATACUNGA,800.0,,,,,,COLONIA,LINDAVISTA,,,,7300.0,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero                                                                                             ,0737,15,,GFINANZAS@HOSPITALMIG.MX,WWW.HOSPITALMIG.MX,Fijo,19.49181527,-99.12636419,2010-07
757345,09016622311000173011000000U1,HOSPITAL DE ESPECIALIDADES SAN JUDAS TADEO,HOSPITAL DE ESPECIALIDADES SAN JUDAS TADEO SA DE CV,622111,Hospitales generales del sector privado,11 a 30 personas,CALLE,MAR TIRRENO,CALLE,MAR NEGRO,CALZADA,MEXICO-TACUBA,CALLE,GOLFO DE CALIFORNIA,96.0,,,,,,COLONIA,POPOTLA,,,,11400.0,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,0162,8,,HOSPSANJUDASTADEO@YAHOO.COM.MX,,Fijo,19.45636432,-99.1832909,2010-07
855749,09015622112000337000000000U6,HOSPITAL DE GENERAL DE ZONA NUMERO 27,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,622112,Hospitales generales del sector público,251 y más personas,CALLE,NINGUNO,EJE VIAL,2 NORTE (MANUEL GONZALEZ),OTRO(ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,CALLE,LERDO,0.0,SN,,,311.0,,COLONIA,TLATELOLCO,,,,6900.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,0273,7,5555839755.0,JOSE.RODRIGUEZC@IMSS.GOB.MX,,Fijo,19.4548356,-99.13943109,2010-07
780520,09005622112000237000000000U9,HOSPITAL DE GINECOPEDIATRIA 3A,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,622112,Hospitales generales del sector público,251 y más personas,AVENIDA,INSTITUTO POLITECNICO NACIONAL,EJE VIAL,4 NORTE (AVENIDA FORTUNA),CALLE,COLECTOR 13,CALLE,CHOSICA,1600.0,,,,0.0,,COLONIA,LINDAVISTA,,,,7300.0,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero                                                                                             ,1256,5,,,WWW.IMSS.GOB.MX,Fijo,19.48568274,-99.13470188,2010-07
846241,09002622111000032001048723S3,HOSPITAL DE LA DIVINA PROVIDENCIA FELIPE Y SANTIAGO,HOSPITAL DE LA DIVINA PROVIDENCIA FELIPE Y SANTIAGO AC,622111,Hospitales generales del sector privado,31 a 50 personas,CALLE,BELISARIO DOMINGUEZ,CALLE,TEPANECAS,CALLE,MORELOS Y PAVON,AVENIDA,22 DE FEBRERO,53.0,,,,,,CONDOMINIO,CENTRO AZCAPOTZALCO,,,,2000.0,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco                                                                                                  ,0311,17,5555610660.0,,HOSPITALDELADIVINAPROVIDENCIA.COM,Fijo,19.48083527,-99.18448011,2010-07
648988,09002611151000032011048723M2,HOSPITAL DE LA DIVINA PROVIDENCIA FELIPE Y SANTIAGO,HOSPITAL DE LA DIVINA PROVIDENCIA FELIPE Y SANTIAGO AC,622111,Hospitales generales del sector privado,51 a 100 personas,CALLE,TEPANECAS,CALLE,BELISARIO DOMINGUEZ,AVENIDA,AZCAPOTZALCO,CALLE,MORELOS Y PAVON,47.0,,,,0.0,,COLONIA,CENTRO AZCAPOTZALCO,,,,2000.0,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco                                                                                                  ,0311,18,,MICA@YAHOO.COM.MX,,Fijo,19.4811848,-99.1849236,2010-07
845803,09016622112000087000000000U5,HOSPITAL DE LA MUJER,SECRETARIA DE SALUD DEL GOBIERNO FEDERAL ,622112,Hospitales generales del sector público,251 y más personas,CALLE,SALVADOR DIAZ MIRON,CALLE,PRIVADA DIAZ MIRON,CALLE,PLAN DE SAN LUIS,CALLE,MANUEL CARPIO,0.0,SN,,,,,COLONIA,UN HOGAR PARA NOSOTROS,,,,11340.0,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo                                                                                                ,0088,2,,,WWW.HDELAMUJER.SALUD.GOB.MX,Fijo,19.45123723,-99.17094615,2010-07
6304758,09015622111000286000000000U7,HOSPITAL DE LA PURISIMA CONCEPCION Y JESUS NAZARENO HOSPITAL DE JESUS,HOSPITAL DE JESUS,622111,Hospitales generales del sector privado,101 a 250 personas,CALLE,20 DE NOVIEMBRE,CALLE,REPÚBLICA DEL SALVADOR,CALLE,MESONES,AVENIDA,JOSÉ MARÍA PINO SUÁREZ,82.0,,,,,,COLONIA,CENTRO,,,,6090.0,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc                                                                                                    ,0894,8,,QUIJOTER@YAHOO.COM,WWW.HOSPITALDEJESUS.COM.MX,Fijo,19.42876308,-99.13375142,2010-07
780529,09005621114000047010063176S9,HOSPITAL DE ORTOPEDIA DR VICTORIO DE LA FUENTE NARVAEZ IMSS,IMSS ,622112,Hospitales generales del sector público,251 y más personas,EJE VIAL,4 NORTE AVENIDA FORTUNA,AVENIDA,INSTITUTO POLITECNICO NACIONAL,AVENIDA,HOSPITAL JUAREZ (NORTE 1C),CALLE,LICENCIADO JOSE URBANO FONSECA,0.0,SN,,,,,COLONIA,MAGDALENA DE LAS SALINAS,,,,7760.0,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero                                                                                             ,1256,2,5557473500.0,,,Fijo,19.4851915,-99.13697741,2010-07
6315573,09010622111000054000000000U0,HOSPITAL DE ORTOPEDIA PARA NIÑOS DR. GERMAN DIAZ LOMBARDO,HOSPITAL DE ORTOPEDIA PARA NIÑOS DR. GERMAN DIAZ LOMBARDO AC,622111,Hospitales generales del sector privado,31 a 50 personas,CALLE,CALLE DEL CARMEN,CALLE,JOSEFINA PRIOR,CALLE,FRESNO,CALLE,CALLE DEL SECRETO,18.0,,,,0.0,,COLONIA,CHIMALISTAC,,,,1070.0,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón                                                                                                ,1133,12,,HOSP_DIAZ_LOMBARDO@HOTMAIL.COM,WWW.HGDL.ORG.MX,Fijo,19.34535715,-99.18695877,2010-07
