id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
2328833,15099622311000113001000000U5,CENTRO PERINATOLOGICO,,622311,Hospitales del sector privado de otras especialidades médicas,6 a 10 personas,PRIVADA,NICOLAS BRAVO,CALLE,LEANDRO VALLE,CERRADA,NICOLAS BRAVO,CALLE,ARTEAGA,101.0,,,,0.0,,COLONIA,CENTRO,,,,56100.0,15,México,99,Texcoco,1,Texcoco de Mora                                                                                               ,0813,22,,PERINATOLOGICO@HOTMAIL.COM,,Fijo,19.51373304,-98.88541789,2014-12
9912758,15095622211000021000000000U0,CENTRO PSICOTERAPEUTICO DEIRDRE,,622211,Hospitales psiquiátricos y para el tratamiento por adicción del sector privado,0 a 5 personas,CALLE,LICENCIADO BENITO JUAREZ,CALLE,HERNAN GOMEZ,CALLE,FRESNO,CALLE,LICENCIADO BENITO JUAREZ,0.0,SN,,,,,BARRIO,BARRIO SAN MARTIN,,,,54600.0,15,México,95,Tepotzotlán,1,Tepotzotlán                                                                                                   ,0246,12,,,,Fijo,19.71473468,-99.22555841,2024-11
2031718,15099622112000071001000000U7,CENTRO SALUD DE SAN MIGUEL TLAIXPAN,INSTITUTO DE SALUD DEL ESTADO DE MEXICO ,622112,Hospitales generales del sector público,6 a 10 personas,AVENIDA,CENTRAL,AVENIDA,DE LOS LIRIOS,AVENIDA,NEZAHUALCOYOTL,CALLE,PIRACANTOS,0.0,SN,,,0.0,,PUEBLO,SAN MIGUEL TLAIXPAN,,,,56240.0,15,México,99,Texcoco,30,San Miguel Tlaixpan                                                                                           ,0654,22,,,,Fijo,19.50990178,-98.81355828,2010-07
2171854,15122622112000046000000000U9,CLINICA 181 CHALCO 2,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,622112,Hospitales generales del sector público,101 a 250 personas,AVENIDA,TEZOZOMOC,CALLE,PONIENTE 7,CALLE,PONIENTE 5,AVENIDA,TEZOZOMOC,0.0,SN,,,,,COLONIA,ALFREDO BARANDA,,,,56610.0,15,México,122,Valle de Chalco Solidaridad,1,Xico                                                                                                          ,0014,12,5526457177.0,,,Fijo,19.27814281,-98.94755357,2010-07
1992730,15099622311000083000000000U0,CLINICA ADONAI ESPECIALIDADES MEDICAS,,622311,Hospitales del sector privado de otras especialidades médicas,11 a 30 personas,CALLE,EMILIANO ZAPATA,CALLE,LEANDRO VALLE,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,OLIVOS,312.0,,,,0.0,,COLONIA,SAN PEDRO,,,,56105.0,15,México,99,Texcoco,1,Texcoco de Mora                                                                                               ,0813,12,5959556810.0,CLINICA_ADONAI22@HOTMAIL.COM,,Fijo,19.50632518,-98.88729401,2010-07
2196428,15057622311000111000000000U7,CLINICA AHUIZOTLA,,622311,Hospitales del sector privado de otras especialidades médicas,6 a 10 personas,CALLE,JOSE LUIS GUTIERREZ,CALLE,GOBERNADOR VICENTE VILLADA,CALLE,GOBERNADOR JOSE M. VILLAFUENTES,AVENIDA,SAN FRANCISCO,33.0,,,,0.0,,COLONIA,AHUIZOTLA,,,,53378.0,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez                                                                                           ,0283,25,5540699723.0,CORPORATIVOMEDICALS@HOTMAIL.COM,,Fijo,19.47096298,-99.21515091,2012-06
2486256,15088622111000052000000000U2,CLINICA ASISTENCIAL TENANCINGO,SANATORIO MORELOS SA DE CV,622111,Hospitales generales del sector privado,11 a 30 personas,AVENIDA,MORELOS,AVENIDA,HIDALGO PONIENTE,CALLE,MOCTEZUMA,AVENIDA,HIDALGO PONIENTE,813.0,,,,0.0,,MANZANA,LA CAMPANA,,,,52400.0,15,México,88,Tenancingo,1,Tenancingo de Degollado                                                                                       ,0078,36,,,,Fijo,18.96404347,-99.59978253,2014-12
2509325,15014622111000023000000000U9,CLINICA ATLACOMULCO,CLINICA ATLACOMULCO SAN JOSE SA DE CV,622111,Hospitales generales del sector privado,11 a 30 personas,CALLE,JULIAN GONZALEZ,CALLE,FERMIN J. VILLALOS,CALLE,ANTONIO VELEZ,CALLE,MANUEL ACUÑA,0.0,SN,,,,,COLONIA,CENTRO,,,,50450.0,15,México,14,Atlacomulco,1,Atlacomulco de Fabela                                                                                         ,0322,9,7121220021.0,CLINICAATLACOMULCO@HOTMAIL.COM,,Fijo,19.79953565,-99.87472235,2010-07
9062620,15070622111000053000000000U8,CLINICA BETANIA,,622111,Hospitales generales del sector privado,11 a 30 personas,CALLE,CENTENARIO,CALLE,LIBERTAD,CALLE,FLORES MAGON,AVENIDA,FEDERAL MEXICO-TEXCOCO,48.0,A,,,0.0,,COLONIA,LOS REYES CENTRO,,,,56400.0,15,México,70,La Paz,1,Los Reyes Acaquilpan                                                                                          ,004A,13,,BETANIAESPMED@HOTMAIL.COM,WWW.ONCOLOGIABETANIA.COM,Fijo,19.3544916,-98.97436988,2019-11
11448699,15037622311000101000000000U0,CLINICA DE CARDIOLOGIA,,622311,Hospitales del sector privado de otras especialidades médicas,0 a 5 personas,CALLE,VICENTE GUERRERO,CALLE,MEXICO,CERRADA,VICENTE GUERRERO,CALLE,DE RIO,0.0,SN,,,,,PUEBLO,DOS RIOS,,,,52790.0,15,México,37,Huixquilucan,5,Dos Ríos                                                                                                      ,0276,22,,,,Fijo,19.37638949,-99.34186474,2024-11
2009065,15037622112000065001000000U9,CLINICA DE CONSULTA EXTERNA HUIXQUILUCAN YSSEMYN,CLINICA DE CONSULTA EXTERNA HUIXQUILUCAN ,622112,Hospitales generales del sector público,51 a 100 personas,CALLE,JOSE MARIA MORELOS Y PAVON,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,0.0,SN,,,,,PUEBLO,DOS RIOS,,,,52760.0,15,México,37,Huixquilucan,1,Huixquilucan de Degollado                                                                                     ,0577,3,7222261900.0,,,Fijo,19.36373382,-99.34217991,2010-07
2535374,15047622112000033000000000U6,CLINICA DE CONSULTA EXTERNA ISSEMYM JIQUIPILCO,GOBIERNO DEL ESTADO DE MEXICO ,622112,Hospitales generales del sector público,11 a 30 personas,CALLE,NINGUNO,CALLE,EMILIANO ZAPATA,CALLE,LA PALMA,CALLE,LUIS DONALDO COLOSIO,0.0,SN,,,0.0,,LOCALIDAD,JIQUIPILCO,,,,50800.0,15,México,47,Jiquipilco,1,Jiquipilco                                                                                                    ,008A,18,,ISSEMYM_JIQUIPILCO@YAHOO.COM.MX,,Fijo,19.55152906,-99.61307644,2010-07
8761800,15054622112000074000000000U6,CLINICA DE CONSULTA EXTERNA LAZARO CARDENAS,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE MEXICO Y MUNICIPIOS ,622112,Hospitales generales del sector público,11 a 30 personas,OTRO(ESPECIFIQUE),CAMINO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0.0,SN,EDIFICIO SIN NOMBRE,PLANTA BAJA,,,UNIDAD HABITACIONAL,LAZARO CARDENAS,,,,52177.0,15,México,54,Metepec,34,San Francisco Coaxusco                                                                                        ,0879,51,,CCE.LAZAROCARDENAS@ISSEMYM.GOB.MX,WWW.ISSEMYM.GOB.MX,Fijo,19.26352792,-99.61086619,2019-11
2391282,15106622112000143000000000U7,CLINICA DE CONSULTA EXTERNA RANCHO LA MORA ISEMMYM,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE MEXICO Y MUNICIPIOS ,622112,Hospitales generales del sector público,11 a 30 personas,CIRCUITO,ADOLFO LOPEZ MATEOS,CALLE,EDUARDO VASCONCELOS,CALLE,FERNANDO OCARANZA,CALLE,EZETA URIBE,0.0,SN,,,,,FRACCIONAMIENTO,RANCHO LA MORA,,,,50050.0,15,México,106,Toluca,1,Toluca de Lerdo                                                                                               ,0773,7,7222370016.0,DIRECCION.CCELAMORA@ISSEMYM.GOB.MX,,Fijo,19.30117378,-99.6483945,2010-07
1979229,15033622112000043001000000U5,CLINICA DE DISPLACIAS LA FLORIDA,SISTEMA MUNICIPAL DIF ECATEPEC ,622112,Hospitales generales del sector público,11 a 30 personas,CALZADA,TEPONAXTLIS,CALLE,TEPOZTECO,BOULEVARD,POCHTECAS,CALLE,TEPOZTECO,0.0,SN,,,0.0,,COLONIA,LA FLORIDA AZTECA SEGUNDA,,,,55120.0,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,2076,17,,,,Fijo,19.54882953,-99.01702922,2010-07
10389945,15082622311000051000000000U3,CLINICA DE DISPLASIAS,,622311,Hospitales del sector privado de otras especialidades médicas,0 a 5 personas,CALLE,JUPITER,CALLE,VENUS,CALLE,MERCURIO,CALLE,MARTE,,SN,,,,,COLONIA,DEL SOL,,,,51412.0,15,México,82,Tejupilco,1,Tejupilco de Hidalgo                                                                                          ,0426,26,,,,Fijo,18.89891345,-100.1464949,2024-11
2522740,15082622111000022001000000U8,CLINICA DE ESPECIALIDADES DEL SUR,,622111,Hospitales generales del sector privado,6 a 10 personas,CALLE,BENITO JUAREZ,CALLE,SALVADOR HERNANDEZ,CALLE,MEXICO 68,CALLE,IGNACIO ALLENDE,60.0,,,,0.0,,COLONIA,CENTRO,,,,51400.0,15,México,82,Tejupilco,1,Tejupilco de Hidalgo                                                                                          ,0426,17,7226665055.0,,,Fijo,18.90086493,-100.14951533,2010-07
2394883,15106622311000173000000000U2,CLINICA DE ESPECIALIDADES EMMANUEL,,622311,Hospitales del sector privado de otras especialidades médicas,11 a 30 personas,CALLE,TOLUCA,CALLE,SULTEPEC,CALLE,EL ORO,CALLE,TEXCOCO,305.0,,,,,,COLONIA,SECTOR POPULAR,,,,50040.0,15,México,106,Toluca,1,Toluca de Lerdo                                                                                               ,3208,13,,,,Fijo,19.29380835,-99.66533419,2010-07
2009773,15033622111000264000000000U9,CLINICA DE ESPECIALIDADES GUARNEROS,CLINICA DE ESPECIALIDADES GUARNEROS  SA DE CV,622111,Hospitales generales del sector privado,31 a 50 personas,AVENIDA,GOBERNADOR IGNACIO PICHARDO PAGAZA AVENIDA CAMINO A NUEVA ARAGON,CALLE,V. DE LOS TOLTECAS,CALLE,V. DE TULA,CALLE,VALLE DE LOS MAYAS,0.0,SN,,,0.0,,COLONIA,FUNTES DE ARAGON,,,,55248.0,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,181A,16,,,,Fijo,19.51351496,-99.03137883,2010-07
2502039,15040622311000033001076040M9,CLINICA DE ESPECIALIDADES IXTAPAN,CLINICA DE ESPECIALIDADES IXTAPAN SA DE CV,622311,Hospitales del sector privado de otras especialidades médicas,31 a 50 personas,CALLE,MIGUEL HIDALGO,CALLE,IXTAMIL,CALLE,ALDAMA,CALLE,BELLAS ARTES,41.0,,,,0.0,,BARRIO,SAN GASPAR,,,,51900.0,15,México,40,Ixtapan de la Sal,1,Ixtapan de la Sal                                                                                             ,0106,20,7211430144.0,CLINICAIXT94@HOTMAIL.COM,,Fijo,18.84735492,-99.67975556,2010-07
2545340,15067622311000012001000000U6,CLINICA DE ESPECIALIDADES MARIA ISABEL,CLINICA DE ESPECIALIDAES MEDICAS MARIA ISABEL SC,622311,Hospitales del sector privado de otras especialidades médicas,6 a 10 personas,AVENIDA,BENITO JUAREZ,CALLE,5 DE FEBRERO,CALLE,ACUEDUCTO,AVENIDA,INDEPENDENCIA,0.0,SN,,,,,LOCALIDAD,VILLA CUAUHTEMOC,,,,52080.0,15,México,67,Otzolotepec,1,Villa Cuauhtémoc                                                                                              ,0190,17,,,,Fijo,19.4202035,-99.55811531,2010-07
2192983,15070622311000052001000000U6,CLINICA DE ESPECIALIDADES MEDICAS,,622311,Hospitales del sector privado de otras especialidades médicas,6 a 10 personas,AVENIDA,FEDERAL MEXICO PUEBLA,CALLE,MORELOS,CALLE,MIGUEL HIDALGO,CALLE,CENTENARIO,0.0,SN,,,,,COLONIA,LOS REYES CENTRO,,,,56400.0,15,México,70,La Paz,1,Los Reyes Acaquilpan                                                                                          ,0035,26,,,,Fijo,19.35406435,-98.97677353,2010-07
2005874,15020622311000032000000000U3,CLINICA DE ESPECIALIDADES MEDICAS SAN IGNACIO,,622311,Hospitales del sector privado de otras especialidades médicas,6 a 10 personas,CALLE,CARLOS PICHARDO CRUZ,CALLE,EJE 9,CALLE,NINGUNO,CALLE,RINCONADA SAN FELIPE,164.0,,,,,,FRACCIONAMIENTO,RINCONADA SAN FELIPE,,,,55719.0,15,México,20,Coacalco de Berriozábal,1,San Francisco Coacalco                                                                                        ,0419,46,,CLINICASANIGNACIO@HOTMAIL.COM,,Fijo,19.64470849,-99.08696946,2010-07
2027035,15036622111000022000000000U4,CLINICA DE ESPECIALIDADES MEDICAS SANTA MARIA,,622111,Hospitales generales del sector privado,0 a 5 personas,CALLE,FRANCISCO SARABIA,CALLE,IGNACIO PARRA,PRIVADA,NINGUNO,CALLE,FRANCISCO VILLA,0.0,SN,,,,,BARRIO,LOS JUAREZ,,,,55679.0,15,México,36,Hueypoxtla,9,Santa María Ajoloapan                                                                                         ,0230,1,,,,Fijo,19.97979635,-99.05002887,2010-07
2518912,15073622311000013000000000U2,CLINICA DE ESPECIALIDADES MEDICAS URIEL,,622311,Hospitales del sector privado de otras especialidades médicas,11 a 30 personas,CALLE,CHIAPAS,CALLE,PRIVADA 11,PROLONGACION,FRANCISCO I. MADERO,CALLE,CHIHUAHUA,0.0,SN,,,0.0,,COLONIA,SAN SIMON,,,,52280.0,15,México,73,San Antonio la Isla,1,San Antonio la Isla                                                                                           ,0075,8,,,,Fijo,19.15799119,-99.57257651,2010-07
2493223,15019622311000012000000000U7,CLINICA DE ESPECIALIDADES MEDICO QUIRURGICAS CAPULHUAC,CLINICA DE ESPECIALIDADES MEDICO QUIRURGICAS CAPULHUAC SA DE CV,622111,Hospitales generales del sector privado,6 a 10 personas,CALLE,LEONA VICARIO,AVENIDA,5 DE MAYO,AVENIDA,MIGUEL HIDALGO,CALLE,MARIANO ESCOBEDO,303.0,,,,,,LOCALIDAD,CAPULHUAC DE MIRAFUENTES,,,,52700.0,15,México,19,Capulhuac,1,Capulhuac de Mirafuentes                                                                                      ,0070,12,,,,Fijo,19.19558411,-99.46346536,2010-07
2196566,15058622311000343001052042M4,CLINICA DE ESPECIALIDADES MUGUERSI,CLINICA DE ESPECIALIDADES MUGUERSI SC,622311,Hospitales del sector privado de otras especialidades médicas,11 a 30 personas,CALLE,CIUDAD UNIVERSITARIA,CALLE,FLAMINGOS,CALLE,GLORIETA BUCARELI,CALLE,TORRE LATINOAMERICANA,185.0,,,,,,COLONIA,EVOLUCION,,,,57700.0,15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl                                                                                         ,126A,25,,DRAGLOPEZ11@GMAIL.COM,,Fijo,19.39388987,-99.02568038,2012-06
11265087,15109622211000023000000000U5,CLINICA DE ESPECIALIDADES PSICOLOGICAS Y PSIQUIATRICAS SALUTEM,,622211,Hospitales psiquiátricos y para el tratamiento por adicción del sector privado,11 a 30 personas,CALLE,CAMELLON MEXIQUENSE,AVENIDA,ISLA DE LA PLATA,CALLE,CEDROS,CALLE,FRESNOS,,SN,,,,,FRACCIONAMIENTO,LOS PORTALES,,,,54910.0,15,México,109,Tultitlán,68,Fuentes del Valle                                                                                             ,1824,2,,,,Fijo,19.64080126,-99.12792017,2024-11
2165655,15070622111000023000000000U1,CLINICA DE ESPECIALIDADES SAN JUAN DE DIOS,,622111,Hospitales generales del sector privado,11 a 30 personas,CALLE,MIGUEL HIDALGO,CALLE,CENTENARIO,AVENIDA,FEDERAL MEXICO-PUEBLA,CALLE,LIBERTAD,0.0,SN,,,0.0,,COLONIA,LOS REYES ACAQUILPAN,,,,56400.0,15,México,70,La Paz,1,Los Reyes Acaquilpan                                                                                          ,0035,25,,CLINICASANJUAN@GMAIL.COM,,Fijo,19.3541044,-98.97653583,2010-07
2550999,15045622111000022000000000U5,CLINICA DE ESPECIALIDADES SANTA MONICA,,622111,Hospitales generales del sector privado,6 a 10 personas,CALLE,VICENTE GUERRERO ORIENTE,CALLE,MIGUEL ALEMAN,AVENIDA,ANDRES MOLINA ENRIQUEZ,CALLE,BENITO JUAREZ,155.0,,,,0.0,,PUEBLO,JILOTEPEC DE MOLINA ENRIQUEZ,,,,54240.0,15,México,45,Jilotepec,1,Jilotepec de Molina Enríquez                                                                                  ,0386,16,,CLINICASANTAMONICA955@GMAIL.COM,,Fijo,19.95389362,-99.53062263,2010-07
1980025,15058622111000092000000000U1,CLINICA DE ESPECIALIDADES TLALLI,,622111,Hospitales generales del sector privado,6 a 10 personas,AVENIDA,VIRGEN DE GUADALUPE,CALLE,V DE SANTA ROSA DE LIMA,CALLE,VIRGEN DE LA MACARENA,CALLE,VIRGEN DE NUESTRA SEÑORA DE LA LUZ,,SN,,,,,COLONIA,VIRGENCITAS,,,,57300.0,15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl                                                                                         ,0505,20,5538701978.0,,,Fijo,19.4193762,-99.02895222,2010-07
2328146,15099622111000153000000000U5,CLINICA DE LABIO Y PALADAR HENDIDO,ASOCIACION SILVERIO PEREZ PROLABIO Y PALADAR HENDIDO AC,622111,Hospitales generales del sector privado,6 a 10 personas,AVENIDA,VIA LAGO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0.0,SN,,,,,COLONIA,SAN PEDRO,,,,56160.0,15,México,99,Texcoco,1,Texcoco de Mora                                                                                               ,0813,6,,,,Fijo,19.51119602,-98.88965992,2014-12
7081473,15020622312000014000000000U9,CLINICA DE MAMA,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,622312,Hospitales del sector público de otras especialidades médicas,11 a 30 personas,CALLE,VIA JOSE LOPEZ PORTILLO,CALLE,BENITO JUAREZ,CALLE,VENUSTIANO CARRANZA,AVENIDA,JOSE MARIA MORELOS Y PAVON,0.0,SN,,,,,COLONIA,ZACUAUTITLA,,,,55700.0,15,México,20,Coacalco de Berriozábal,1,San Francisco Coacalco                                                                                        ,0673,26,5521547090.0,,,Fijo,19.63419575,-99.09802917,2019-11
10990567,15029622111000022000000000U9,CLINICA DE MATERNIDAD DE JESUS,,622111,Hospitales generales del sector privado,6 a 10 personas,CALLE,AVENIDA SALTO DEL AGUA,CERRADA,SEGUNDA CERRADA SALTO DEL AGUA,PRIVADA,NINGUNO,CALLE,AVENIDA CARLOS HANK GONZALEZ,0.0,SN,,,,,COLONIA,EJERCITO DEL TRABAJO,,,,56390.0,15,México,29,Chicoloapan,1,Chicoloapan de Juárez                                                                                         ,0081,6,,,,Fijo,19.40315736,-98.9305451,2024-11
1981527,15025621113000353001000000U3,CLINICA DE MATERNIDAD DR ARENAS,CEMATIN SC,622311,Hospitales del sector privado de otras especialidades médicas,11 a 30 personas,CALLE,SAN ISIDRO,CALLE,GUADALUPE VICTORIA,CERRADA,DE CUITLAHUAC,CALLE,LOS REYES,0.0,SN,,,,,BARRIO,LA CONCHITA,,,,56600.0,15,México,25,Chalco,1,Chalco de Díaz Covarrubias                                                                                    ,1235,5,,CEMATINS.C@HOTMAIL.COM,,Fijo,19.25477648,-98.89247982,2010-07
2176959,15070621113000163000000000U2,CLINICA DE MATERNIDAD SANTA MARIA,,622311,Hospitales del sector privado de otras especialidades médicas,11 a 30 personas,CALLE,XALTENGO,CALLE,PIRUL,AVENIDA,AVENIDA DE LAS TORRES,CALLE,TUZANTLAPA,1.0,MZ6L1,,,0.0,,COLONIA,EMILIANO ZAPATA,,,,56490.0,15,México,70,La Paz,13,Emiliano Zapata                                                                                               ,1014,9,5558558693.0,CMS_RECEPCION1@HOTMAIL.COM,,Fijo,19.34789888,-98.9757593,2010-07
1979608,15024622311000053001000000U1,CLINICA DE MEDICOS ESPECIALISTAS,,622311,Hospitales del sector privado de otras especialidades médicas,6 a 10 personas,CALLE,MARIANO ESCOBEDO,CALLE,IGNACIO RAMIREZ,CALLE,AMADO NERVO,CALLE,BOLIVAR SUR,228.0,,,,0.0,,COLONIA,EL HUERTO,,,,54800.0,15,México,24,Cuautitlán,1,Cuautitlán                                                                                                    ,0047,22,5558720059.0,MEDICOESPECIALISTA.777@OULOOK.ES,,Fijo,19.66740456,-99.1788094,2010-07
2421592,15106622111000203001000000U1,CLINICA DE PARIS EN TOLUCA,CLINICA DE PARIS EN TOLUCA SC,622111,Hospitales generales del sector privado,6 a 10 personas,CALLE,TENANCINGO,CALLE,ANDRES QUINTANA ROO,CALLE,JILOTEPEC,AVENIDA,SEBASTIAN LERDO DE TEJADA,105.0,,,,,,COLONIA,SOR JUANA INES DE LA CRUZ,,,,50265.0,15,México,106,Toluca,1,Toluca de Lerdo                                                                                               ,042A,44,,CLINICA_PARIS@YAHOO.COM.MX,WWW.CLINICADEPARIS.MX,Fijo,19.29263107,-99.66360826,2014-12
1984052,15100622112000013000000000U5,CLINICA DEL IMSS,INSTITUTO DEL SEGURO SOCIAL ,622112,Hospitales generales del sector público,31 a 50 personas,AVENIDA,INDEPENDENCIA,AVENIDA,CAMINO DEL PASTO,CALLE,20 DE NOVIEMBRE,AVENIDA,AVENIDA DEL TRABAJO,0.0,SN,,,,,BARRIO,SANTIAGO,,,,56000.0,15,México,100,Tezoyuca,1,Tezoyuca                                                                                                      ,006A,1,,,,Fijo,19.59219966,-98.91832144,2010-07
2057669,15104622112000031000000000U9,CLINICA DEL IMSS 186,CLINICA ,622112,Hospitales generales del sector público,31 a 50 personas,CALLE,ACCESO AL HOSPITAL,AVENIDA,PASEO DEL FERROCARRIL,CALLE,CULTURA MAYA,CALLE,NINGUNO,0.0,SN,,,,,COLONIA,LOS REYES,,,,54090.0,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla                                                                                                  ,0800,84,,JAQUELINE.ALPIZAR@IMSS.GOB.MX,WWW.IMSS.COM.MX,Fijo,19.51369679,-99.18405949,2010-07
2324813,15028622111000022001000000S1,CLINICA DEL VALLE,MACRINA FLORES SA DE CV,622111,Hospitales generales del sector privado,0 a 5 personas,CERRADA,NINGUNO,PRIVADA,ANZURES,PROLONGACION,2 DE MARZO,PROLONGACION,PROLONGACION MIGUEL HIDALGO,3.0,,,,,,PUEBLO,HUITZNAHUAC,,,,56030.0,15,México,28,Chiautla,1,Chiautla                                                                                                      ,0101,13,,,,Fijo,19.55321003,-98.8901545,2014-12
2069798,15099622111000083000000000U4,CLINICA DEL VALLE DE TEXCOCO,CLINICA DEL VALLE DE TEXCOCO SA DE CV,622111,Hospitales generales del sector privado,11 a 30 personas,CALLE,DEGOLLADO,CALLE,IGNACIO ALDAMA,CALLE,IGNACIO ALLENDE,CALLE,NICOLAS ROMERO,211.0,,,,0.0,,COLONIA,LA CONCHITA,,,,56130.0,15,México,99,Texcoco,1,Texcoco de Mora                                                                                               ,0828,10,,,,Fijo,19.51055605,-98.87769675,2010-07
11691391,15081622311000072000000000U1,CLINICA DOKTORS,CLINICA DOKTORS,622311,Hospitales del sector privado de otras especialidades médicas,6 a 10 personas,CALLE,PASEO DE LAS MARGARITAS,CALZADA,DE LA HACIENDA,CALLE,PASEO TULIPANES,CALLE,PASEO DEL ALHELI,5.0,,,,,,FRACCIONAMIENTO,OJO DE AGUA,,,,55770.0,15,México,81,Tecámac,19,Ojo de Agua                                                                                                   ,0109,14,5576555121.0,,,Fijo,19.67313721,-99.02062722,2024-11
2394721,15106622311000082000000000U5,CLINICA EL SAGRADO CORAZON,,622311,Hospitales del sector privado de otras especialidades médicas,0 a 5 personas,CALLE,SULTEPEC,CALLE,TENANCINGO,CALLE,TEXCOCO,CALLE,EL ORO,203.0,,,,0.0,,COLONIA,SOR JUANA INES DE LA CRUZ,,,,50265.0,15,México,106,Toluca,1,Toluca de Lerdo                                                                                               ,042A,37,7222153551.0,CFACLAVES@HOTMAIL.COM,,Fijo,19.2930588,-99.66487241,2010-07
2210939,15013622311000073001000000U2,CLINICA FEMATZ,CLINICA FEMATZ SC,622311,Hospitales del sector privado de otras especialidades médicas,11 a 30 personas,CALLE,JUAN ANGULO,PRIVADA,MICHOACAN,CALLE,AVENIDA ADOLFO LOPEZ MATEOS,CALLE,PIONEROS DEL COOPERATIVISMO,53.0,,,,0.0,,COLONIA,MEXICO NUEVO,,,,52966.0,15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos                                                                                           ,1060,4,5558244423.0,,,Fijo,19.55821424,-99.26727263,2014-12
2039169,15109622111000032000000000U8,CLINICA FLAMINGOS,,622111,Hospitales generales del sector privado,6 a 10 personas,CIRCUITO,FLAMINGOS,AVENIDA,FLAMINGOS,CALLE,CARDENALES,CALLE,ALANDRIZ,,SN,,,,,COLONIA,VALLE DE TULES,,,,54945.0,15,México,109,Tultitlán,3,Buenavista                                                                                                    ,1542,5,,,,Fijo,19.59120284,-99.17532792,2010-07
2035845,15020622111000063000000000U2,CLINICA FUTURA,CLINICA FUTURA SA DE CV,622111,Hospitales generales del sector privado,101 a 250 personas,CALLE,ENRIQUE MILLAN CEJUDO,OTRO(ESPECIFIQUE),ENRIQUE MILLAN CEJUDO,CALLE,CARLOS PICHARDO CRUZ,CALLE,EJE 26,263.0,,,,1.0,,UNIDAD HABITACIONAL,SAN RAFAEL,,,,55719.0,15,México,20,Coacalco de Berriozábal,1,San Francisco Coacalco                                                                                        ,0404,64,,MERCADOTECNIA@CLINICAFUTURA.COM,WWW.CLINICASFUTURA.COM,Fijo,19.6443393,-99.08651557,2010-07
2012323,15099622111000052001000000U9,CLINICA HOSPITAL SANTO NIÑO DE ATOCHA,MARIA ESTELA GARCIA GARCIA SC,622111,Hospitales generales del sector privado,11 a 30 personas,CALLE,BARRANQUILLA,CALLE,NARANJOS,CALLE,CHABACANO,CALLE,CAPULIN,1.0,,,,0.0,,COLONIA,SAN MARTIN,,,,56140.0,15,México,99,Texcoco,1,Texcoco de Mora                                                                                               ,0847,8,,CLINICASANTONINODEATOCHA@YAHOO.COM.MX,,Fijo,19.50177556,-98.8790431,2010-07
2111507,15121622112000077000000000U6,CLINICA IMSS NUMERO 52,INSTITITO MEXICANO DE EL SERGURO SOCIAL ,622112,Hospitales generales del sector público,251 y más personas,AVENIDA,MANZANA O EDIFICACION CONTIGUA,ANDADOR,CEDROS,AVENIDA,NEVADO DE TOLUCA,ANDADOR,CAPULIN,4.0,,,,,,COLONIA,INFONAVIT NORTE,,,,54420.0,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli                                                                                            ,0816,26,,,,Fijo,19.67179659,-99.2161491,2010-07
2281409,15109622111000053001000000U4,CLINICA INTEGRAL DE ESPECIALIDADES ARELLANO,CLINICA INTEGRAL DE ESPECIALIDADES ARELLANO SA DE CV,622111,Hospitales generales del sector privado,11 a 30 personas,CALLE,CANARIOS,CALLE,ALBATROS,CALLE,TUCANES,CALLE,CALLE DE LAS ROSAS,0.0,SN,,,0.0,,COLONIA,VALLE DE TULES,,,,54945.0,15,México,109,Tultitlán,3,Buenavista                                                                                                    ,1538,3,,,,Fijo,19.5887826,-99.17989608,2014-12
